target_id,concept,held_out,multi_step,search_budget_label,coverage_classification,input_composition_maturity,result,failure_taxonomy,result_count,honest_zero,requested_evidence_failure_count,execution_node_cache,document_hash,terminal_provider,message
atlas_scale_line_state_change_after_compactness_change_b_v0,line_state_change_after,True,True,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 15, 'local_hits': 0, 'shared_hits': 15, 'misses': 41, 'disabled': 0, 'bypassed': 0}",93159c55714d3868083d6f063ee92630e62baa0184440ffabf6b79366a4bf021,change_across_anchor,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_pass_tempo_controlled_pass_a_v0,pass_tempo,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 14, 'local_hits': 0, 'shared_hits': 14, 'misses': 0, 'disabled': 0, 'bypassed': 0}",3623eb0250544f56ed8fc0fdeb9426d00640486a7b00f8b9abc9edd149c4fc4c,controlled_pass_episode,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_pass_tempo_controlled_pass_b_v0,pass_tempo,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 14, 'local_hits': 0, 'shared_hits': 14, 'misses': 0, 'disabled': 0, 'bypassed': 0}",133ae6f88a140060232261c0a15e6cd674ecfadeb3277f3a525c23faf6271141,controlled_pass_episode,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_possession_distance_advanced_distance_a_v0,possession_distance_advanced,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 19, 'local_hits': 0, 'shared_hits': 19, 'misses': 9, 'disabled': 0, 'bypassed': 0}",507b37612172211cc443ac3d2ca7a32c87ad3c63856755bdd9759e364cc7a355,pairwise_distance,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_possession_distance_advanced_distance_b_v0,possession_distance_advanced,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 14, 'local_hits': 0, 'shared_hits': 14, 'misses': 14, 'disabled': 0, 'bypassed': 0}",c6b71f85246eab121177c280e1ce6ba9e53c4a6c9c54a740a8d0b8e6eaa37f2e,pairwise_distance,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_receive_behind_unit_line_a_v0,receive_behind_unit,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 14, 'local_hits': 0, 'shared_hits': 14, 'misses': 14, 'disabled': 0, 'bypassed': 0}",4ad4bba4cbce2acc22943d9ce44067057519bee7a6ab0ddc1999695359b18be0,multi_line_model,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_receive_behind_unit_line_b_v0,receive_behind_unit,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 14, 'local_hits': 0, 'shared_hits': 14, 'misses': 14, 'disabled': 0, 'bypassed': 0}",fa65891369dd365060779472515cd86c9405c65f9f2587df169fb655a939d186,defensive_line_model,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_local_attacker_count_local_number_a_v0,local_attacker_count,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 14, 'local_hits': 0, 'shared_hits': 14, 'misses': 14, 'disabled': 0, 'bypassed': 0}",ecbda5bdac558bd8dc7f7e9b932ed8754806be5851ae83b46da90f18318d6b3d,local_number_relation,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_local_attacker_count_local_number_b_v0,local_attacker_count,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 14, 'local_hits': 0, 'shared_hits': 14, 'misses': 14, 'disabled': 0, 'bypassed': 0}",1a53f747392514c0a7cf10a407606438fd90696c941ec0533ab527ff193ace40,local_number_relation,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_one_touch_distribution_candidate_pass_chain_a_v0,one_touch_distribution_candidate,True,True,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 17, 'local_hits': 0, 'shared_hits': 17, 'misses': 25, 'disabled': 0, 'bypassed': 0}",d36888fac8152cb192c4141d1613f618b0b25e2a000a8320d8726647a54c0582,pass_chain_episode,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_one_touch_distribution_candidate_pass_chain_b_v0,one_touch_distribution_candidate,True,True,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 24, 'local_hits': 0, 'shared_hits': 24, 'misses': 18, 'disabled': 0, 'bypassed': 0}",b4cf8d178d5a21bdb9afef37658304aa84df798015317a5243e4334294ff8d91,pass_chain_episode,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_receive_under_pressure_pressure_a_v0,receive_under_pressure,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 17, 'local_hits': 0, 'shared_hits': 17, 'misses': 11, 'disabled': 0, 'bypassed': 0}",cfab7428cd7131970fcf8f0e26842072dbf7656db842b76445746a693bca1007,pressure_on_carrier,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_receive_under_pressure_pressure_b_v0,receive_under_pressure,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 14, 'local_hits': 0, 'shared_hits': 14, 'misses': 14, 'disabled': 0, 'bypassed': 0}",98ba77674fce97826ce939f2b597f9cc57a721ef6b55e63b4ff37954171124eb,pressure_on_carrier,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_one_v_one_isolation_support_a_v0,one_v_one_isolation,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 14, 'local_hits': 0, 'shared_hits': 14, 'misses': 14, 'disabled': 0, 'bypassed': 0}",eebf758eee4fafc3da004cfc7f152e38adf91dc9768f7c3ef888304e3b92475e,support_arrival_relation,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_one_v_one_isolation_support_b_v0,one_v_one_isolation,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 14, 'local_hits': 0, 'shared_hits': 14, 'misses': 14, 'disabled': 0, 'bypassed': 0}",bf60afa0e1bf7b1cf08cd7784761bd8b93946a2d030075e21f1609dfe5ad9c54,support_arrival_relation,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_switch_frequency_switch_a_v0,switch_frequency,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,0,True,0,"{'enabled': True, 'hits': 19, 'local_hits': 0, 'shared_hits': 19, 'misses': 9, 'disabled': 0, 'bypassed': 0}",b0e45936b3bedbcd4babaf3016ca28949a91821035619d8a20e0a70b5d14bbc6,switch_of_play,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_switch_frequency_switch_b_v0,switch_frequency,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,0,True,0,"{'enabled': True, 'hits': 17, 'local_hits': 0, 'shared_hits': 17, 'misses': 11, 'disabled': 0, 'bypassed': 0}",6d6abe3626eb1e9c0eb7da6d66f4fea0eeecf6974e2650879fed21a3106cf043,switch_of_play,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_time_to_location_time_to_arrival_a_v0,time_to_location,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 14, 'local_hits': 0, 'shared_hits': 14, 'misses': 14, 'disabled': 0, 'bypassed': 0}",da89c81911ebb0ef02f886b11895ce3cf5071945dda39818e6fa614a08668904,time_to_arrival,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_time_to_location_time_to_arrival_b_v0,time_to_location,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 14, 'local_hits': 0, 'shared_hits': 14, 'misses': 14, 'disabled': 0, 'bypassed': 0}",c7c0812fa7161c7d74b19ec1bf57ab8b733e98e5ba56ff1cce00194bab6c1317,time_to_arrival,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_first_action_after_regain_transition_a_v0,first_action_after_regain,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 1, 'local_hits': 0, 'shared_hits': 1, 'misses': 13, 'disabled': 0, 'bypassed': 0}",b79a2a5543eda960878d62d0e408a9840740756f616b56b15e714f4b2d263b89,transition_anchor,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_first_action_after_regain_transition_b_v0,first_action_after_regain,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 1, 'local_hits': 0, 'shared_hits': 1, 'misses': 13, 'disabled': 0, 'bypassed': 0}",f75394a7b9df9a32b0ab17f77067594cad9229ce009eb92a3b63d169aaae43c1,transition_anchor,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_pass_completion_probability_negative_a_v0,pass_completion_probability,True,False,max_depth=4.max_branching=6,missing_modality,handwired,not_compiler_reachable,unsupported_modality,0,False,,,,,Target requires unavailable data/model modalities.
atlas_scale_pass_completion_probability_negative_b_v0,pass_completion_probability,True,False,max_depth=4.max_branching=6,missing_modality,handwired,not_compiler_reachable,unsupported_modality,0,False,,,,,Target requires unavailable data/model modalities.
atlas_scale_goalkeeper_set_position_proxy_negative_a_v0,goalkeeper_set_position_proxy,True,False,max_depth=4.max_branching=6,missing_modality,handwired,not_compiler_reachable,unsupported_modality,0,False,,,,,Target requires unavailable data/model modalities.
atlas_scale_goalkeeper_set_position_proxy_negative_b_v0,goalkeeper_set_position_proxy,True,False,max_depth=4.max_branching=6,missing_modality,handwired,not_compiler_reachable,unsupported_modality,0,False,,,,,Target requires unavailable data/model modalities.
atlas_scale_expected_pass_completion_negative_a_v0,expected_pass_completion,True,False,max_depth=4.max_branching=6,missing_modality,handwired,not_compiler_reachable,unsupported_modality,0,False,,,,,Target requires unavailable data/model modalities.
atlas_scale_expected_pass_completion_negative_b_v0,expected_pass_completion,True,False,max_depth=4.max_branching=6,missing_modality,handwired,not_compiler_reachable,unsupported_modality,0,False,,,,,Target requires unavailable data/model modalities.
atlas_scale_shot_expected_goal_negative_a_v0,shot_expected_goal,True,False,max_depth=4.max_branching=6,missing_modality,handwired,not_compiler_reachable,unsupported_modality,0,False,,,,,Target requires unavailable data/model modalities.
atlas_scale_shot_expected_goal_negative_b_v0,shot_expected_goal,True,False,max_depth=4.max_branching=6,missing_modality,handwired,not_compiler_reachable,unsupported_modality,0,False,,,,,Target requires unavailable data/model modalities.
atlas_scale_goal_kick_build_structure_negative_a_v0,goal_kick_build_structure,True,False,max_depth=4.max_branching=6,missing_primitive,handwired,not_compiler_reachable,missing_primitive,0,False,,,,,No allowed catalog provider exposes any required target field.
atlas_scale_goal_kick_build_structure_negative_b_v0,goal_kick_build_structure,True,False,max_depth=4.max_branching=6,missing_primitive,handwired,not_compiler_reachable,missing_primitive,0,False,,,,,No allowed catalog provider exposes any required target field.
atlas_scale_marking_assignment_candidate_negative_a_v0,marking_assignment_candidate,True,False,max_depth=4.max_branching=6,missing_primitive,handwired,not_compiler_reachable,missing_primitive,0,False,,,,,No allowed catalog provider exposes any required target field.
atlas_scale_marking_assignment_candidate_negative_b_v0,marking_assignment_candidate,True,False,max_depth=4.max_branching=6,missing_primitive,handwired,not_compiler_reachable,missing_primitive,0,False,,,,,No allowed catalog provider exposes any required target field.
atlas_scale_cover_shadow_region_negative_a_v0,cover_shadow_region,True,False,max_depth=4.max_branching=6,missing_primitive,handwired,not_compiler_reachable,missing_primitive,0,False,,,,,No allowed catalog provider exposes any required target field.
atlas_scale_cover_shadow_region_negative_b_v0,cover_shadow_region,True,False,max_depth=4.max_branching=6,missing_primitive,handwired,not_compiler_reachable,missing_primitive,0,False,,,,,No allowed catalog provider exposes any required target field.
atlas_scale_defender_bypassed_by_carry_negative_a_v0,defender_bypassed_by_carry,True,False,max_depth=4.max_branching=6,missing_primitive,handwired,not_compiler_reachable,missing_primitive,0,False,,,,,No allowed catalog provider exposes any required target field.
atlas_scale_defender_bypassed_by_carry_negative_b_v0,defender_bypassed_by_carry,True,False,max_depth=4.max_branching=6,missing_primitive,handwired,not_compiler_reachable,missing_primitive,0,False,,,,,No allowed catalog provider exposes any required target field.
